Q_ID,Year,Subject,Sub_Topic,Question,Opt_A,Opt_B,Opt_C,Opt_D,Correct_Answer,Correct_Option_Text,Explanation,Difficulty,Question_Type,Repeats_In,Zone
BPSC_67_102,2022,General Studies,,निम्नलिखित में से कौन पटाखे फोड़ने के कारण चमकीले लाल रंग का कारण बनेगा?,सोडियम,गंधक,मैगनीशियम,स्ट्रोंटियम,D,स्ट्रोंटियम,,Medium,MCQ,,
BPSC_67_103,2022,Science,,नमक पसंद पौधे क्या कहलाते हैं?,मेसोफाइट्स,ग्लाइकोफाइट्स,हेलोफाइट्स,मरूद्भिद,C,हेलोफाइट्स,,Medium,MCQ,,
BPSC_67_104,2022,Science,,कवक ऐसे पौधे हैं जिनमें कमी होती है,कार्बन डाईऑक्साइड,क्लोरोफिल,सूरज की रोशनी,ऑक्सीजन,B,क्लोरोफिल,,Medium,MCQ,,
BPSC_67_105,2022,General Studies,,परागण को सर्वोत्तम रूप से परिभाषित किया गया है,परागकणों का अंकुरण,बीजांड में परागनलिका की वृद्धि,कीड़ों द्वारा फूलों का दौरा करना,परागकणों का परागकोश से वर्तिकाग्र तक स्थानांतरण,D,परागकणों का परागकोश से वर्तिकाग्र तक स्थानांतरण,,Medium,MCQ,,
BPSC_67_106,2022,Geography,,पौधे मुख्य रूप से अपना पोषक तत्व प्राप्त करते हैं,वायुमंडल,रोशनी,मिट्टी,क्लोरोफिल,C,मिट्टी,,Medium,MCQ,,
BPSC_67_107,2022,General Studies,,"पाइन, देवदार, स्प्रूस, देवदार, लार्च और साइप्रस प्रसिद्ध लकड़ी देने वाले पौधे हैं, जिनमें से कई भारत के पहाड़ी क्षेत्रों में भी व्यापक रूप से पाए जाते हैं। ये सभी के हैं",अनावृतबीजी,एकबीजपत्री,द्विबीजपत्री,आवृतबीजी,A,अनावृतबीजी,,Medium,MCQ,,
BPSC_67_108,2022,General Studies,,निम्नलिखित युग्मों में से वह युग्म ज्ञात कीजिए जो सही सुमेलित है।,क्षय रोग - एटीएस,टेटनस - बीसीजी,मलेरिया - क्लोरोक्वीन,स्कर्वी - थायमिन,C,मलेरिया - क्लोरोक्वीन,,Medium,MCQ,,
BPSC_67_109,2022,Science,,लाल रक्त कणिकाओं से रहित प्राणी है,कार्थवर्म,साँप,मोर,मेंढक,A,कार्थवर्म,,Medium,MCQ,,
BPSC_67_110,2022,Science,,"वह अंतिम पदार्थ जिसमें कार्बोहाइड्रेट का अपघटन होता है, वह है",ग्लिसरॉल,ग्लूकोज,माल्टोज़,एमिनो एसिड,B,ग्लूकोज,,Medium,MCQ,,
BPSC_67_111,2022,Science,,अधिकांश एन्जाइम हैं,लिपिड,अम्ल,क्षार,प्रोटीन,D,प्रोटीन,,Medium,MCQ,,
BPSC_67_112,2022,General Studies,,"पहला वैज्ञानिक/डॉक्टर कौन था, जिसने टीकाकरण का प्रयास किया?",रॉबर्ट कोच,एली मेटचनिकॉफ़,एडवर्ड जेनर,जोसेफ लिस्टर,C,एडवर्ड जेनर,,Medium,MCQ,,
BPSC_67_113,2022,General Studies,,वॉशिंग मशीन का कार्य सिद्धांत है,प्रसार,centrifugation,डायलिसिस,विपरीत परासरण,B,centrifugation,,Medium,MCQ,,
BPSC_67_114,2022,Geography,,गुजरते समय प्रकाश की गति न्यूनतम होगी,वैक्यूम,वायु,काँच,पानी,C,काँच,,Medium,MCQ,,
BPSC_67_115,2022,General Studies,,निम्नलिखित में से कौन सी एक सदिश राशि नहीं है?,वेग,टॉर्कः,विस्थापन,रफ़्तार,D,रफ़्तार,,Medium,MCQ,,
BPSC_67_116,2022,General Studies,,"यदि पृथ्वी की घूमने की गति बढ़ जाती है, तो भूमध्य रेखा पर शरीर का भार बढ़ जाएगा",घटाना,वही रहो,दोगुना किया जाए,बढ़ोतरी,A,घटाना,,Medium,MCQ,,
