Q_ID,Year,Subject,Sub_Topic,Question,Opt_A,Opt_B,Opt_C,Opt_D,Correct_Answer,Correct_Option_Text,Explanation,Difficulty,Question_Type,Repeats_In,Zone
BPSC_67_048,2022,General Studies,Indian States & Cities,What is the objective of community development?,Build human capital,Environment protection,Harmonious life,Economic development,E,None of the above/More than one of the above. Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_049,2022,Polity,President & Vice President,The Electoral College for the16th VicePresidential Election of India for 2022 consists of how many members?,788,545,250,798,A,788,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_050,2022,Polity,President & Vice President,The Indian President is eligible for re-election for how many times?,Twice,Thrice,Any number of times,Once,C,Any number of times,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_051,2022,Economy,Banking & Finance,Bhandari Committee is related to,indirect taxation,agriculture credit,regional rural banks’ restructuring,direct taxation,C,regional rural banks’ restructuring,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_052,2022,Economy,Banking & Finance,Choose the correct statement related to theNational Pension Scheme (NPS).,NPS is a retirement benefit scheme introduced by the Government of India to facilitate a regular income to all the citizens of India.,NPS is regulated by the IRDA.,NPS is regulated by the SEBI.,NPS is regulated by the Pension Fund Regulatory and Development Authority,D,NPS is regulated by the Pension Fund Regulatory and Development Authority,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_053,2022,Geography,Climate & Monsoon,Which of the following is not included in the priorities of India Budget 2022-23?,Inclusive development,"Productivity Enhancementand Investment, Sunrise Opportunities, Energy Transition, and Climate Action",Disinvestment,PM Gati Shakti,C,Disinvestment,,Medium,MCQ,"2018,2020,2022,2023",
BPSC_67_054,2022,Economy,Budget & Fiscal Policy,What was the Tax-GDP ratio in the financial year 2021-22 in India?,11.7%,11.5%,10.9%,12.5%,A,11.7%,,Medium,MCQ,"2018,2019,2022,2023",
BPSC_67_055,2022,General Studies,Transport & Industry,What was India’s share in World Exports by commodity divisions and groups in 2018?,0·7%,2·1%,1·3%,1·7%,D,1·7%,,Medium,MCQ,"2019,2020,2022,2023",
BPSC_67_056,2022,General Studies,Soils & Agriculture,What was the total production of wheat in India as per the 4th advance estimates in the year 2020-21?,209.5 million tonnes,501.5 million tonnes,201.23 million tonnes,109.5 million tonnes,D,109.5 million tonnes,,Medium,MCQ,"2019,2020,2022",
BPSC_67_057,2022,Bihar Special,Bihar History,Choose the correct statement regarding the Vibrant Village Programme.,It is for the Maharashtra State of India,It was started in the year 2017,It is for the development of border villages on the northern border.,It is for the development of road connectivity in Bihar,C,It is for the development of border villages on the northern border.,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_058,2022,Bihar Special,Bihar History,"Choose the incorrect statement as per the Economic Survey of Bihar, 2021-22.",The secondary sector in Bihar had grown at 4-8 per cent.,The tertiary sector in Bihar had grown at the highest rate of 8.5 per cent.,The primary sector in Bihar had grown at 2.8 percent.,The primary sector in Bihar had grown at 2.3 per cent.,C,The primary sector in Bihar had grown at 2.8 percent.,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_059,2022,Bihar Special,Bihar History,Choose the correct order of the following districts of Bihar as per the ascending level of urbanization.,Nalanda < Patna < Munger,Patna Munger < Nalanda,Munger < Nalanda < Patna,Nalanda < Munger < Patna,D,Nalanda < Munger < Patna,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_060,2022,Economy,Budget & Fiscal Policy,The fiscal deficit is expected to be GSDP of Bihar for the financial year 2022-23.,12.1%,3.47%,9.89%,3.18%,B,3.47%,,Medium,MCQ,"2018,2019,2022,2023",
BPSC_67_061,2022,Bihar Special,Bihar History,Choose the option which is not part of the ‘Saat Nischay Part-2 Scheme’ of Bihar.,"Strong woman, capable woman",Irrigation water to every field,Airways to everyone,Yuva Shakti-Progress of Bihar,C,Airways to everyone,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_062,2022,Bihar Special,Bihar History,Choose the correct order of the Bihar State districts in descending order of per capita income.,Sheohar Araria > East Champaran > Kishanganj > Nawada,East Champaran > Sheohar> Araria > Kishanganj > Nawada,Araria > Nawada > East Champaran > Sheohar Kishanganj,Nawada > Kishanganj > EastChamparan > Araria > Sheohar,D,Nawada > Kishanganj > EastChamparan > Araria > Sheohar,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_063,2022,Economy,Agriculture & Rural Economy,Which statement is not true about the poverty estimates based on the 68th round of NSSO?,The poverty line is defined at 33.33 per capita per day for urban areas.,The 21.9 per cent population of India Was living below the poverty line.,The 33.35 per cent population of India Was living below the poverty line.,The poverty line is defined at 27.20 per capita per day for rural areas.,C,The 33.35 per cent population of India Was living below the poverty line.,,Medium,MCQ,"2018,2020,2022",
BPSC_67_064,2022,General Studies,Planning & Five Year Plans,Which of the following partly defines the micro-enterprise in India?,Annual Turnover Not more than 15 crore,Investment in Plant and Machinery not more than 1.5 crore,Annual turnover of more than 5 crore,Investment in Plant and Machinery or equipment not more than 1 crore,D,Investment in Plant and Machinery or equipment not more than 1 crore,,Medium,MCQ,"2018,2019,2020,2022",
BPSC_67_065,2022,General Studies,Schemes & Programmes,Which of the following is incorrect regarding the Pradhan Mantri Krishi Sinchai Yojana?,Construction of wells,Enhancement of recharging of aquifers,Construction Structures Of Rain Harvesting,Repair and renovate water bodies,A,Construction of wells,,Medium,MCQ,"2018,2019,2020,2022",
BPSC_67_066,2022,Modern History,Gandhian Movements,Who successfully led the Bardoli Satyagraha?,Motilal Nehru,J. B. Kripalani,Jawaharlal Nehru,Vallabhbhai Patel,D,Vallabhbhai Patel,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_067,2022,Modern History,Partition & Independence,Who among the following was not a member of the Cabinet Mission sent to India In 1946 AD?,Ramsay MacDonald,A. V. Alexander,Lord Pathick Lawrence,Sir Stafford Cripps,A,Ramsay MacDonald,,Medium,MCQ,"2018,2022,2023",
BPSC_67_068,2022,Modern History,Gandhian Movements,In which year the famous Gandhi-IrwinPact took place?,1930 AD,1931 AD,1932 AD,1929 AD,B,1931 AD,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_069,2022,Modern History,Indian National Congress,In which Session Indian National Congress Passed Complete Independence Resolution?,1924 AD Belgaum,1929 AD Lahore,1931 AD Karachi,1920 AD Nagpur,B,1929 AD Lahore,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_070,2022,Modern History,Revolutionary Movements,Subhas Chandra Bose renamed Nicobar Island as,Shaheed Island,Balidan Island,Navodaya Island,Swaraj Island,D,Swaraj Island,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_071,2022,Bihar Special,Bihar History,"In which state is ‘Chauri Chaura’, where in February 1922 AD a police station was set on fire?",Madhya Pradesh,Bihar,Uttar Pradesh,Rajasthan,C,Uttar Pradesh,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_072,2022,Bihar Special,Bihar History,In which place Khudiram Bose tried to kill Kingsford?,Darbhanga,Muzaffarpur,Gaya,Patna,B,Muzaffarpur,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_073,2022,Modern History,Gandhian Movements,During which Movement ‘Azad Dasta’ was active in Bihar?,Non-Cooperation Movement,Civil Disobedience Movement,Quit India Movement,Champaran Satyagraha,C,Quit India Movement,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_074,2022,General Studies,Prime Minister & Cabinet,Who was allotted the Portfolio of the Labour Department in the Interim Government’s Cabinet of 1946 AD?,Dr. Rajendra Prasad,Dr. Anugraha Narayan Singh,Syed Ali Zaheer,Jagjivan Ram,D,Jagjivan Ram,,Medium,MCQ,"2020,2022",
BPSC_67_075,2022,General Studies,World Geography,"In 1942 AD, on the occasion of which festival Jayaprakash Narayan escaped from Hazaribagh jail?",Holi,Dussehra,Deepawali,Baisakhi,C,Deepawali,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_076,2022,General Studies,Constitution & Constituent Assembly,Dr. Rajendra Prasad was elected the Chairman of the Constituent Assembly in,October 1946 AD,November 1946 AD,December 1946 AD,September 1946 AD,C,December 1946 AD,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_077,2022,Modern History,Gandhian Movements,Who is known as ‘Frontier Gandhi’?,Shaukat Ali,Abul Kalam Azad,Abdul Gaffar Khan,M. A. Jinnah,C,Abdul Gaffar Khan,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_078,2022,General Studies,General Studies,Where did Jhansi Ki Rani Laxmibai die?,Kanpur,Gwalior,Jhansi,Lucknow,B,Gwalior,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_079,2022,Modern History,Indian National Congress,"Who has said about the Bengal Partition, “The partition announcement feels like a bomb shell”?",Gopal Krishna Gokhale,Bipin Chandra Pal,Chittaranjan Das,Surendra Nath Bannerjee,D,Surendra Nath Bannerjee,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_080,2022,Modern History,British Administration,Sardar Udham Singh killed whom?,Curzon Wyllie,Michael O’dwyar,Saunders,General Dyer,B,Michael O’dwyar,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_081,2022,General Studies,Vedic Age,A clock is set right at 6 a.m. It gains 10 minutes in 24 hours. What will be the right time when the clock indicates 11 a.m. on the next day?,48 minutes past,50 minutes past 10,54 minutes past 10,10 a.m.,A,48 minutes past,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_082,2022,General Studies,General Studies,At what time between 5 and 6 will the two hands of a watch coincide?,27 minutes past 5,27 3/11 minutes past 5,28 minutes past 5,26 minutes past 5,B,27 3/11 minutes past 5,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_083,2022,General Studies,Physics,"Anil and Suman together can do work in 12 days, which Anil alone can do in 20 days. If Suman alone has to do this work, he will take",28 days,29 days,30 days,27 days,C,30 days,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_084,2022,General Studies,Constitutional Developments,"In a class of 55 students, 34 like to play Cricket and 26 like to play Badminton. Also, each student likes to play at least one of the two games. How many students like to play both Cricket and Badminton?",4,5,6,3,B,5,,Medium,MCQ,"2019,2022",
BPSC_67_085,2022,General Studies,International Affairs,What are the two natural numbers whose product is 2400 and the sum of whose squares is 5200?,"80, 30","75, 32","60, 40","120, 20",C,"60, 40",,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_086,2022,General Studies,General Studies,"How many numbers between 100 and 500 are divisible by 4, 5 and 6?",6,7,8,5,B,7,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_087,2022,General Studies,General Studies,"In a mixture of 70 kg, the ratio of sand and cement is 4: 1. How much sand should be added to the mixture so that the ratio of sand and cement in it becomes 6:1?",28 kg,30 kg,32 kg,24 kg,A,28 kg,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_088,2022,General Studies,General Studies,Shashi loses 25% by selling oranges at the rate of 150 per dozen. At what rate should she sell them to get a profit of 20%?,230 per dozen,240 per dozen,250 per dozen,220 per dozen,B,240 per dozen,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_089,2022,General Studies,General Studies,The lengths of the diagonals of a rhombus are 10 cm and 24 cm. Its perimeter is,52 cm,56 cm,60 cm,48 cm,A,52 cm,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_090,2022,General Studies,International Affairs,A train of length 140 m is running at a speed of 60 km/hr and a dog is running in the same direction parallel to the train at a speed of 18 km/hr. The train will cross the dog in,11 seconds,12 seconds,12 ½ seconds,10 seconds,B,12 seconds,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_091,2022,General Studies,Planning & Five Year Plans,What type of lens is used in magnifying glass?,Plano-concave lens,Convex lens,Convex mirror,Concave lens,B,Convex lens,,Medium,MCQ,"2018,2019,2020,2022",
BPSC_67_092,2022,Science,Physics,The paramagnetic theory of magnetism applies to,mercury,iron,platinum,nickel,C,platinum,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_093,2022,Science,Science,The nucleus of an atom consists of,electrons and protons,protons and neutrons,electrons only,electrons and neutrons,B,protons and neutrons,,Medium,MCQ,,
BPSC_67_094,2022,Science,Chemistry,The metallurgical process in which a metal is obtained in a fused state is called,roasting,calcination,froth floatation,smelting,D,smelting,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_095,2022,General Studies,Indian National Congress,Which among the following are constituents of brass?,Iron and zinc,Copper and nickel,Iron and copper,Zinc and copper,D,Zinc and copper,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_096,2022,General Studies,General Studies,Which among the following is known as quicklime?,CaCO 2,Ca(OH) 2,CaCl 2,CaO,D,CaO,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_097,2022,General Studies,General Studies,"What happens to the weight of iron, when it rusts?",Decreases then increases,Increases then decreases,Remains same,Increases for a long time,D,Increases for a long time,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_098,2022,Science,Chemistry,Which among the following is also known as white metal?,Rhodium,Platinum,Palladium,Nickel,E,None of the above/More than one of the above Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_002,2022,Science,Chemistry,Uranium and lead are examples of noble metal. Which of the above statements is/are correct?,2 only,Both 1 and 2,Brass is also noble metal,1 only,D,1 only,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_002,2022,Science,Chemistry,"When methyl alcohol is added to water, the boiling point of water decreases. Which of the above statements is/are correct?",1 only,2 only,Both 1 and 2,Salt and methyl alcohol are the same in behaviour,C,Both 1 and 2,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_101,2022,General Studies,Minerals & Energy,Which among the following is the main constituent of biogas?,Propane,Butane,Ethane,Methane,D,Methane,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_102,2022,General Studies,Vedic Age,Which among the following would cause the bright red colour due to bursting of crackers?,Sodium,Sulphur,Magnesium,Strontium,D,Strontium,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_103,2022,Science,Chemistry,What are salt-loving plants called?,Mesophytes,Glycophytes,Halophytes,Xerophytes,C,Halophytes,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_104,2022,Science,Physics,Fungi are plants that lack,carbon dioxide,chlorophyll,sunlight,oxygen,B,chlorophyll,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_105,2022,General Studies,Revolutionary Movements,Pollination is best defined as,germination of pollen grains,growth of pollen tube in ovule,visiting flowers by insects,transfer of pollen grain from anther to stigma,D,transfer of pollen grain from anther to stigma,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_106,2022,Geography,Soils & Agriculture,Plants receive their nutrients mainly from,atmosphere,light,soil,chlorophyll,C,soil,,Medium,MCQ,"2019,2020,2022",
BPSC_67_107,2022,General Studies,Press & Literature,"Pine, Fir, Spruce, Cedar, Larch and Cypress are the famous timber-yielding plants of which several also occur widely in the hilly regions of India. All these belong to",gymnosperm,monocotyledons,dicotyledons,angiosperm,A,gymnosperm,,Medium,MCQ,"2018,2019,2022,2023",
BPSC_67_108,2022,General Studies,General Studies,"From the following pairs, find the one which is correctly matched.",Tuberculosis – ATS,Tetanus – BCG,Malaria – Chloroquine,Scurvy – Thiamine,C,Malaria – Chloroquine,,Medium,MCQ,"2018,2019,2020,2022,2023",
